,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
11,5.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.6553595932811583e-05,0.01393994648034386,0.005474757292466789,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05,2.6553595932811583e-05
12,6.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.0001247067228649016,0.014534727099223543,0.006728718915608084,0.00012047386800313162,0.00012525046897622272,0.00013097097871473453,0.00012381510346086403,0.00012171421374669835,0.00011954356927346535,0.0001217045942550538,0.0001191844470054697,0.00011608009625611751,0.0001244066495692726,0.00011687066937363973,0.00012840406565425998,0.00012398206858757875,0.00012476490361458732,0.00013118661070352802,0.00012077385574324203,0.00012904927176494286,0.00011352249871817804,0.00012554527344308685,0.0001240475613487534
13,6.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.7773864760094495e-05,0.014534727099223543,0.006728718915608084,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05,2.7773864760094495e-05
14,7.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.00012020616415519045,0.017443487005504917,0.0042925309101131525,0.00012157149821336793,0.00011673256719064857,0.0001230520799833991,0.00012036098848451998,0.00012820573761000896,0.00011710535692699723,0.00012344005079163245,0.0001148963313024094,0.00012966559682515928,0.00011652192304395533,0.00011547907269864788,0.00011878337634008406,0.0001178995814279406,0.0001257700075567088,0.00012763964872727226,0.00011840278989443793,0.00011302824086931115,0.00012205857494230786,0.00012649859684510053,0.00011845920019551884
15,7.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.5653085091361288e-05,0.017443487005504917,0.0042925309101131525,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05,2.5653085091361288e-05
16,8.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.00012335489795232916,0.013501648860911309,0.009184803244993262,0.00012332482968259844,0.00012456721921617976,0.00012845661648258416,0.00012013756174270885,0.00011779585730933623,0.0001267653957223293,0.00013191344926592022,0.00013224665417996962,0.00013471332603522842,0.00012734067345624407,0.00012321443439134843,0.0001237143078473242,0.00013559910416768874,0.00011795118701849262,0.0001203820206586844,0.00012498024243832035,0.0001238227800428603,0.00011550406067518526,0.00012153194779064702,0.00012447536037942235
17,8.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.7251125199252072e-05,0.013501648860911309,0.009184803244993262,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05,2.7251125199252072e-05
18,9.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.00013487279861480438,0.01360721758068853,0.00816452387538039,0.00012853990926020692,0.00011792626000263041,0.00011723539558634673,0.00011876077256408643,0.00012173654008143643,0.0001351222027569244,0.00013012270056290124,0.00012507172037054775,0.0001246626052730682,0.00012827403473128474,0.0001307978139247048,0.00012667166625382522,0.0001290179325186836,0.00011968322190978922,0.00011695662872993949,0.00011813073821580498,0.00012202626267439887,0.00012209702167223561,0.0001221550624579861,0.00012778129452050774
19,9.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.559240463983478e-05,0.01360721758068853,0.00816452387538039,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05,2.559240463983478e-05
20,0.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.00010984926357013475,0.010225845136365415,0.005118240318760443,0.00011874817643187297,0.00011362995267152162,0.00012153913681426976,0.00010990111736887667,0.0001222883695775457,0.0001242131163386664,0.0001030368035287436,0.00012256614359722968,0.00011868523054369769,0.00011399895497158303,0.00011277951888927763,0.00012205542478302913,0.00011268259885849477,0.00011369375690959851,0.0001251572859230552,0.00011800009361919955,0.00012077832967200312,0.00012181755742316283,0.00012090920936856745,0.00012392622595540768
21,0.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.249247806541196e-05,0.010225845136365415,0.005118240318760443,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05,2.249247806541196e-05
22,1.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.0001151535033566124,0.011302689717748532,0.008712930702586701,0.000119837209837123,0.00011228952427598331,0.0001131458495324591,0.00012153441390974588,0.0001209578377300176,0.00011894010164433788,0.00011901604407314371,0.00011428052287978416,0.00012786407753466328,0.00011707985318885986,0.0001163284408041135,0.0001167572216552604,0.0001142193553023477,0.00010787734181853153,0.00011717563619372665,0.00011416356351420477,0.0001182075929807915,0.00011114098189240297,0.00011508814287580443,0.00011442668495701134
23,1.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.5189433312795003e-05,0.011302689717748532,0.008712930702586701,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05,2.5189433312795003e-05
24,2.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.0001179544480329868,0.011038074617166199,0.005352075178187355,0.0001121251639910374,0.00012438223856993147,0.0001151977821447183,0.000124936886081133,0.0001224335790117438,0.00012328613195619937,0.0001201016845678646,0.00011942355947989488,0.00012088762335004856,0.00011141532979883473,0.00011967307352646927,0.00011765251577988562,0.00011602753722221239,0.00011809330086995929,0.00012695382245789483,0.00012038060406897156,0.0001181543148571026,0.00011431819038116988,0.0001133233504987425,0.00012345121716862166
25,2.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.3215072656362288e-05,0.011038074617166199,0.005352075178187355,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05,2.3215072656362288e-05
26,3.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.0001208466400305818,0.01144871344186085,0.009248547988420137,0.00011047946888513186,0.00011721465584733607,0.00012193625404894442,0.00012036741227404202,0.00012484650951678067,0.00012107798520688551,0.00011856309270100598,0.00012155685271502065,0.00012055504243416886,0.00011994125971032959,0.00012507368398533935,0.00012538962198095082,0.00012631380611913455,0.0001168909225685813,0.00012243364321277351,0.0001066421051776808,0.00012192703049986048,0.0001118047035435277,0.00012420618105251098,0.00012143442514583733
27,3.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.596516652956919e-05,0.01144871344186085,0.009248547988420137,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05,2.596516652956919e-05
28,4.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.00011923901628349887,0.010581722883664858,0.007754058795075217,0.00011477973720022856,0.00012036694189988512,0.00011737422043998295,0.00012319505441932334,0.0001259305675652691,0.00011495512073032155,0.00011495134353604566,0.0001207216492454213,0.00011892585620800839,0.00011984493969617833,0.00011765430743065475,0.0001242214162525458,0.00012966233152138495,0.00012152368085838772,0.00011298163123509782,0.00011792556927440461,0.00012253632305897816,0.00011551449644864426,0.0001236705521762412,0.00011717225996990239
29,4.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.6120692805166105e-05,0.010581722883664858,0.007754058795075217,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05,2.6120692805166105e-05
30,5.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.00012017611916920938,0.01148279228323501,0.00632210367252193,0.00011271178290924259,0.00012282014065384599,0.00012185375163010087,0.00011599719416590104,0.00012541480848922993,0.00012823933171524378,0.00011989042244324508,0.00011714197937248319,0.0001223006990773274,0.0001120020880548768,0.00011741020174245995,0.00012531507893372005,0.00011752152940214947,0.00012376954908640842,0.00012018591396980499,0.00012728805385590062,0.00011594030642779158,0.00012905500998578362,0.00011947402263257203,0.00012202703669470958
31,5.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.358889291150187e-05,0.01148279228323501,0.00632210367252193,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05,2.358889291150187e-05
32,6.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.00010888358894613898,0.012513569534200403,0.0076010761936918655,0.00011742562857336856,0.00012474396255919071,0.00012405550089596157,0.00011651573578725772,0.00012033399319890921,0.00011594695026902596,0.0001216668403107673,0.00012240723344638803,0.00012615730050708588,0.00011733340608664158,0.00012521235000278598,0.00012674199357169612,0.00012156308953626295,0.000122925518935066,0.00011657006231587932,0.00012089395846098919,0.00011912874083741002,0.00012944796108862978,0.00011664530430743113,0.0001297286109717235
33,6.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.825951833249676e-05,0.012513569534200403,0.0076010761936918655,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05,2.825951833249676e-05
34,7.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.00011999491873878456,0.012029550409527886,0.006014775204763943,0.0001133325984689653,0.00011852063711865481,0.00011708035496131849,0.00011992777317896422,0.00011406905235996094,0.0001175405550405266,0.00010848049141630373,0.00010807057395272735,0.00011965119280763381,0.00011716355374666194,0.00011808033054243401,0.00011764257157952181,0.00011658036921253897,0.00011782447576363263,0.00012784360944037587,0.00013047363865708832,0.00011608917931015415,0.00010934171458739933,0.0001124601827831842,0.00011102899067814402
35,7.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.4189322350407565e-05,0.012029550409527886,0.006014775204763943,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05,2.4189322350407565e-05
36,8.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.00011650533865105473,0.0120407314193759,0.007225224473746096,0.00011665308635487104,0.00012855311024162353,0.00011300414241966529,0.00012459658336675818,0.00011983433605487946,0.00011287451946291697,0.00011230790413157273,0.00012012418110397324,0.00012659276974973105,0.00011810100450920186,0.00011951557846170455,0.00011995569221835009,0.00012495298295735769,0.0001279146312011958,0.0001224988597084691,0.0001263931825140545,0.00011205113835995864,0.00012181776771044279,0.00011642922575849676,0.00012731130535872156
37,8.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.430348412116693e-05,0.0120407314193759,0.007225224473746096,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05,2.430348412116693e-05
38,9.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,0.00012095703947663874,0.010779898158211353,0.006331539390998606,0.00012074554348787003,0.00011448881461889679,0.0001303935088363016,0.0001242566275813192,0.00012133519738470109,0.00011535752906145132,0.00012639334698486302,0.0001243990082285427,0.00011922387538234172,0.00012259635035036476,0.0001205850750387903,0.00011782262456996303,0.00011195927116139911,0.00011906312241856443,0.00012515282944885678,0.00012311665815834365,0.00011693169381493905,0.00012671131852335437,0.00011234929956324365,0.00012275771443298684
39,9.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.1,2.306747793094207e-05,0.010779898158211353,0.006331539390998606,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05,2.306747793094207e-05
40,0.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.25,0.00011927645682389082,0.007781012798824713,0.00471651256123096,0.00011261797806231553,0.00011597078142676047,0.0001077411827583743,0.00012667674082241897,0.00010634784038960628,0.00011310575964280628,0.00012407137315364493,0.0001143558015989454,0.00011383055397661056,0.00011615670457633337,0.00011962680474017136,0.00012070553075947838,0.00010947335997859264,0.00010045014784983582,0.00013132980587081733,0.00012121857051996454,0.00011610173657385821,0.00011587567770945665,0.00011484421618040124,0.0001141513795484458
41,0.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.25,2.1710893596299536e-05,0.007781012798824713,0.00471651256123096,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05,2.1710893596299536e-05
42,1.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.25,0.00013162570171396,0.007851538706135353,0.006854032414631381,0.00011763014105913894,0.00010872063297990423,0.00012002413262492247,0.00011821668230048246,0.00011176716364262552,0.0001202773430994647,0.00011672369985230729,0.00011531870794357622,0.00010529941479414365,0.00012276366553887015,0.00010905857322241929,0.00012195036408400101,0.00011636472699422586,0.0001131471145594189,0.00012057744965224809,0.00011286237199036236,0.00011316092128511153,0.00011064920070514069,0.00011481589136267343,0.00010562067204358832
43,1.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.25,2.1901011012082396e-05,0.007851538706135353,0.006854032414631381,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05,2.1901011012082396e-05
44,2.0,0.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.25,0.00011408671286058112,0.0095050339193191,0.004848869272789621,0.00012235109659199822,0.00011931675811919437,0.00011038060821133688,0.00011991981760624742,0.00012170980633579315,0.0001116176621766502,0.00011583093848285788,0.00011638806126395068,0.00011060998014441234,0.00011846972350704668,0.00011391529231566309,0.00011787486630445988,0.00011688932811385256,0.00010810211029593783,0.00011090113705942594,0.00011561768907692917,0.00011251376882181468,0.00012415936834274372,0.00011251605334142641,0.00011015454813953782
45,2.0,1.0,ER,2.0,0.005,1.0,0.1,0.5,1.0,0.01,0.1,0.25,2.3421772691371195e-05,0.0095050339193191,0.004848869272789621,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05,2.3421772691371195e-05
